# Program:featureCounts v2.0.6; Command:"featureCounts" "-a" "reference_genomes/stm/stm_genome_temp.gtf" "-o" "feature_counts/stm_1110.txt" "sam/sam_11_09/278-1_stm.sorted.bam" "sam/sam_11_09/278-2_stm.sorted.bam" "sam/sam_11_09/278-3_stm.sorted.bam" "sam/sam_11_09/278-4_stm.sorted.bam" "sam/sam_11_09/278-5_stm.sorted.bam" "sam/sam_11_09/279-1_stm.sorted.bam" "sam/sam_11_09/279-2_stm.sorted.bam" "sam/sam_11_09/279-3_stm.sorted.bam" "sam/sam_11_09/279-4_stm.sorted.bam" "sam/sam_11_09/279-5_stm.sorted.bam" "-t" "transcript" "--extraAttributes" "gene_name" 
Geneid	Chr	Start	End	Strand	Length	gene_name	278-1_stm.sorted.bam	278-2_stm.sorted.bam	278-3_stm.sorted.bam	278-4_stm.sorted.bam	278-5_stm.sorted.bam	279-1_stm.sorted.bam	279-2_stm.sorted.bam	279-3_stm.sorted.bam	279-4_stm.sorted.bam	279-5_stm.sorted.bam
STM4048	Chromosome	4259078	4259914	+	837	rhaS	25	48	63	83	54	100	133	52	113	33
STM4049	Chromosome	4260067	4260915	+	849	rhaR	12	34	57	47	24	92	115	48	81	20
STM4050	Chromosome	4260912	4261946	-	1035	rhaT	2	4	23	28	35	11	19	7	25	2
STM4051	Chromosome	4262565	4263248	+	684	NA	3	1	1	1	0	4	2	3	1	1
STM4052	Chromosome	4263406	4264713	-	1308	NA	3	3	4	2	0	13	8	4	4	2
STM4053	Chromosome	4264706	4265221	-	516	NA	1	2	1	1	2	1	1	0	2	0
STM4054	Chromosome	4265240	4266223	-	984	NA	2	1	7	1	2	4	7	0	2	0
STM4055	Chromosome	4266552	4267172	+	621	sodA	69	232	291	89	52	416	368	76	92	148
STM4056	Chromosome	4267179	4267931	+	753	yiiM	11	28	44	24	16	47	100	54	75	13
STM4057	Chromosome	4267943	4268338	+	396	NA	8	30	30	40	25	58	101	46	64	13
STM4058	Chromosome	4268389	4269762	-	1374	cpxA	16	96	125	80	40	135	241	137	197	45
STM4059	Chromosome	4269759	4270457	-	699	cpxR	19	93	121	37	45	158	192	83	130	33
STM4060	Chromosome	4270608	4271108	+	501	cpxP	55	173	244	220	81	1795	1359	480	244	260
STM4061	Chromosome	4271256	4272158	+	903	yiiP	31	73	67	45	42	148	233	92	105	34
STM4062	Chromosome	4272343	4273305	+	963	pfkA	137	448	476	262	197	1078	1309	573	551	331
STM4063	Chromosome	4273509	4274498	+	990	sbp	10	32	34	23	10	51	51	69	35	13
STM4064	Chromosome	4274599	4275354	+	756	ushB	18	57	81	27	13	141	119	41	57	46
STM4065	Chromosome	4275617	4276951	+	1335	NA	4	10	4	5	5	53	28	6	25	8
STM4066	Chromosome	4276962	4277921	+	960	NA	3	8	4	2	1	32	35	5	23	9
STM4067	Chromosome	4277931	4278971	+	1041	NA	10	44	36	15	14	82	104	39	69	14
STM4068	Chromosome	4279034	4279756	+	723	NA	25	68	100	60	29	134	229	90	132	34
STM4069	Chromosome	4279854	4280018	+	165	NA	0	6	7	6	1	2	15	12	9	0
STM4070	Chromosome	4280034	4280165	+	132	NA	1	10	2	1	3	2	8	9	4	3
STM4071	Chromosome	4280255	4280521	-	267	NA	11	33	45	17	18	29	68	34	54	8
STM4072	Chromosome	4280619	4282211	-	1593	ydeV	29	194	221	97	84	239	539	205	405	58
STM4073	Chromosome	4282299	4283258	-	960	ydeW	42	142	130	81	60	204	364	134	251	57
STM4074	Chromosome	4283514	4285049	+	1536	ego	38	130	185	80	62	218	447	144	301	43
STM4075	Chromosome	4285043	4286086	+	1044	ydeY	19	82	96	23	40	97	218	87	133	34
STM4076	Chromosome	4286083	4287084	+	1002	ydeZ	22	115	106	46	57	118	295	112	134	36
STM4077	Chromosome	4287113	4288135	+	1023	yneA	27	155	243	57	58	184	325	146	199	61
STM4078	Chromosome	4288164	4289039	+	876	yneB	32	129	243	53	44	156	301	95	187	60
STM4079	Chromosome	4289083	4289412	+	330	yneC	6	46	52	13	16	51	85	34	54	18
STM4080	Chromosome	4289422	4290186	+	765	NA	32	153	183	70	63	182	301	147	175	68
STM4081	Chromosome	4290278	4291045	-	768	tpiA	197	574	914	767	408	1547	1966	1214	2022	279
STM4082	Chromosome	4291158	4291754	-	597	yiiQ	11	10	13	10	8	22	18	14	32	9
STM4083	Chromosome	4291855	4292283	+	429	yiiR	12	34	23	15	8	52	61	31	34	21
STM4084	Chromosome	4292390	4293136	-	747	fpr	37	89	124	74	39	191	198	101	143	69
STM4085	Chromosome	4293233	4294243	-	1011	glpX	18	85	132	75	45	103	230	164	219	40
STM4086	Chromosome	4294355	4295863	-	1509	glpK	176	1014	918	591	307	774	1458	632	977	604
STM4087	Chromosome	4295884	4296729	-	846	glpF	116	465	278	207	134	329	639	170	242	265
STM4088	Chromosome	4297128	4297367	+	240	yiiU	274	399	382	350	298	998	1817	600	892	226
STM4089	Chromosome	4297589	4298074	-	486	menG	369	939	602	437	389	1388	2848	752	948	415
STM4090	Chromosome	4298167	4299096	-	930	menA	6	20	25	11	13	18	37	35	45	9
STM4091	Chromosome	4299163	4300494	-	1332	hslU	18	162	325	146	67	376	344	231	328	126
STM4092	Chromosome	4300504	4301034	-	531	hslV	32	72	98	66	31	202	197	121	124	48
STM4093	Chromosome	4301126	4302100	-	975	ftsN	7	79	72	47	33	73	162	126	174	35
STM4094	Chromosome	4302194	4303219	-	1026	cytR	25	85	145	62	25	128	171	110	181	57
STM4095	Chromosome	4303374	4305572	-	2199	priA	15	63	111	65	39	111	191	121	159	39
STM4096	Chromosome	4305776	4305988	+	213	rpmE	163	179	285	260	121	688	761	404	661	156
STM4097	Chromosome	4306034	4306696	-	663	NA	5	17	13	15	9	24	38	39	26	10
STM4098	Chromosome	4306897	4308687	-	1791	NA	9	21	17	10	7	34	46	16	29	7
STM4099	Chromosome	4309144	4309461	-	318	metJ	41	107	129	79	36	224	261	147	201	52
STM4100	Chromosome	4309726	4310886	+	1161	metB	5	32	62	25	13	62	85	33	53	13
STM4101	Chromosome	4310889	4313321	+	2433	metL	20	91	159	101	48	152	245	136	233	46
STM4102	Chromosome	4313437	4314294	-	858	NA	1	7	10	7	4	35	20	21	7	4
STM4103	Chromosome	4315530	4316654	-	1125	NA	12	28	54	37	12	78	138	73	67	12
STM4104	Chromosome	4316790	4318346	+	1557	NA	3	22	26	13	14	44	81	32	55	13
STM4105	Chromosome	4318541	4319431	+	891	metF	6	34	54	20	11	82	47	29	28	39
STM4106	Chromosome	4319596	4321776	+	2181	katG	123	1090	2570	604	237	1859	1587	798	1165	562
STM4107	Chromosome	4321834	4322457	-	624	yijF	11	43	38	32	12	29	62	56	47	6
STM4108	Chromosome	4322716	4323819	-	1104	gldA	196	1003	1105	672	335	1106	2188	983	1263	383
STM4109	Chromosome	4323831	4324493	-	663	talC	43	250	273	169	57	151	308	301	260	91
STM4110	Chromosome	4324504	4327005	-	2502	ptsA	63	431	597	264	93	397	656	298	355	151
STM4112	Chromosome	4327314	4328393	+	1080	frwC	20	69	113	86	40	94	177	114	161	47
STM4113	Chromosome	4328408	4328728	+	321	frwB	26	71	68	62	35	92	122	119	153	32
STM4114	Chromosome	4328827	4331124	+	2298	pflD	57	267	261	246	92	347	600	469	445	166
STM4115	Chromosome	4331090	4331968	+	879	pflC	28	144	113	78	55	211	346	181	180	76
STM4116	Chromosome	4331970	4332323	+	354	frwD	7	44	36	17	17	43	88	63	43	21
STM4117	Chromosome	4332310	4333161	-	852	yijO	5	35	26	25	18	37	62	56	42	11
STM4118	Chromosome	4333322	4335055	-	1734	yijP	17	64	104	46	39	119	140	96	141	55
STM4119	Chromosome	4335266	4337917	-	2652	ppc	27	198	224	147	66	281	326	169	328	98
STM4120	Chromosome	4338286	4339437	-	1152	argE	15	135	151	65	34	198	229	79	122	50
STM4121	Chromosome	4339526	4340530	+	1005	argC	35	154	112	61	51	129	274	77	86	30
STM4122	Chromosome	4340538	4341314	+	777	argB	8	85	92	39	25	114	216	48	74	16
STM4123	Chromosome	4341432	4342808	+	1377	argH	27	193	178	89	74	257	461	114	142	61
STM4125	Chromosome	4343093	4344010	+	918	oxyR	45	264	337	160	114	443	630	237	361	117
STM4126	Chromosome	4343993	4345393	-	1401	udhA	55	137	205	69	53	265	474	204	254	96
STM4127	Chromosome	4345592	4346227	+	636	yijC	27	93	103	57	37	185	235	90	115	56
STM4128	Chromosome	4346243	4346602	+	360	yijD	6	53	57	28	21	58	93	34	40	25
STM4129	Chromosome	4346649	4347749	-	1101	trmA	11	53	39	27	13	65	104	59	69	26
STM4130	Chromosome	4348123	4349967	+	1845	btuB	28	131	170	94	57	147	354	105	123	55
STM4131	Chromosome	4349912	4350763	+	852	murI	23	89	133	61	50	93	220	152	163	34
rrsB	Chromosome	4351143	4352686	+	1544	NA	2539	397	804	116	114	761	251	212	169	415
ileU	Chromosome	4352754	4352827	+	74	NA	11	73	193	114	89	162	192	265	309	59
STM4134	Chromosome	4352942	4353014	+	73	NA	16	27	86	68	39	107	122	158	188	39
rrlB	Chromosome	4353200	4356193	+	2994	NA	6944	1345	3896	400	525	3841	803	773	324	3051
rrfB	Chromosome	4356386	4356506	+	121	NA	15	8	11	6	4	13	7	9	8	1
STM4137	Chromosome	4356685	4357713	+	1029	murB	19	72	77	71	39	122	192	120	160	40
STM4138	Chromosome	4357710	4358672	+	963	birA	20	57	63	54	30	116	204	67	142	27
STM4139	Chromosome	4358707	4359657	-	951	coaA	8	22	46	32	21	29	49	34	72	9
STM4141	Chromosome	4359866	4360039	-	174	NA	2	1	3	2	1	11	5	3	0	4
thrU	Chromosome	4360059	4360131	+	73	NA	0	0	3	1	0	1	0	0	1	0
tyrU	Chromosome	4360143	4360224	+	82	NA	10	56	102	87	55	63	95	172	187	29
glyT	Chromosome	4360344	4360415	+	72	NA	10	36	113	62	20	78	60	118	124	35
thrT	Chromosome	4360425	4360497	+	73	NA	8	29	77	64	15	68	73	65	73	10
STM4146	Chromosome	4360616	4361800	+	1185	tufB	320	1802	5004	2030	660	4177	3186	3277	6150	916
STM4147	Chromosome	4362030	4362413	+	384	secE	41	155	265	133	64	337	448	294	301	110
STM4148	Chromosome	4362415	4362960	+	546	nusG	37	163	424	197	134	411	580	426	516	118
STM4149	Chromosome	4363118	4363546	+	429	rplK	212	496	1543	826	355	1355	1507	1453	1711	378
STM4150	Chromosome	4363550	4364254	+	705	rplA	237	1103	4209	1478	705	2735	2608	3029	3177	633
STM4151	Chromosome	4364674	4365171	+	498	rplJ	329	1645	5304	1784	1077	3801	4251	3995	4527	1132
STM4152	Chromosome	4365238	4365603	+	366	rplL	284	1161	3199	1283	785	3243	3338	2472	3376	789
STM4153	Chromosome	4365921	4369949	+	4029	rpoB	212	1585	3756	1737	699	2562	3618	3053	5458	702
STM4154	Chromosome	4370026	4374249	+	4224	rpoC	340	2366	5502	2877	1110	3214	4757	4400	8819	849
STM4155	Chromosome	4374291	4374614	+	324	NA	1	1	0	0	1	2	1	3	4	0
STM4156	Chromosome	4374620	4374964	-	345	NA	0	2	1	4	2	2	0	5	5	0
STM4157	Chromosome	4375363	4376373	+	1011	NA	2	5	10	3	4	12	10	8	7	2
STM4158	Chromosome	4376696	4376884	+	189	NA	0	1	1	3	1	2	3	1	5	0
STM4159	Chromosome	4377035	4378168	-	1134	thiH	0	21	18	7	6	21	44	24	14	7
STM4160	Chromosome	4378165	4378935	-	771	thiG	2	4	13	4	3	6	23	2	7	3
STM4161	Chromosome	4378937	4379137	-	201	NA	1	1	0	1	0	1	0	0	0	0
STM4162	Chromosome	4379118	4379876	-	759	thiF	1	7	11	3	4	5	16	2	5	2
STM4163	Chromosome	4379869	4380504	-	636	thiE	3	0	9	3	2	6	11	2	4	6
STM4164	Chromosome	4380504	4382399	-	1896	thiC	10	18	25	17	6	22	47	31	28	10
STM4165	Chromosome	4382763	4383251	-	489	rsd	24	94	57	26	25	138	249	60	61	58
STM4166	Chromosome	4383344	4384117	+	774	yjaD	5	41	38	24	21	58	88	45	42	23
STM4167	Chromosome	4384158	4385222	+	1065	hemE	33	123	127	71	62	182	309	116	179	50
STM4168	Chromosome	4385232	4385903	+	672	nfi	11	46	56	27	21	63	120	44	57	23
STM4169	Chromosome	4385945	4386535	+	591	yjaG	19	46	75	43	28	96	174	105	113	46
STM4170	Chromosome	4386722	4386994	+	273	hupA	519	698	886	637	408	1275	2305	1011	2165	385
STM4171	Chromosome	4387006	4387698	+	693	yjaH	19	70	120	49	26	539	552	239	242	311
STM4172	Chromosome	4387740	4388195	-	456	zraP	24	126	182	56	16	1343	1130	491	349	868
STM4173	Chromosome	4388449	4389846	+	1398	hydH	37	153	114	75	46	354	695	279	302	165
STM4174	Chromosome	4389852	4391177	+	1326	hydG	18	124	148	80	47	191	414	208	246	77
STM4175	Chromosome	4391174	4392463	-	1290	purD	13	59	143	50	12	99	110	100	86	61
STM4176	Chromosome	4392475	4394064	-	1590	purH	6	37	122	40	8	70	55	43	37	26
rrsE	Chromosome	4394688	4396232	+	1545	NA	3940	427	807	148	218	742	223	267	206	353
gltV	Chromosome	4396316	4396388	+	73	NA	1	0	1	1	0	1	0	0	0	0
rrlE	Chromosome	4396624	4399617	+	2994	NA	5160	1121	3467	264	404	3413	628	589	205	2999
rrfE	Chromosome	4399810	4399931	+	122	NA	11	5	15	7	6	25	11	8	16	7
STM4181	Chromosome	4400260	4400697	-	438	yjaB	38	75	78	25	19	172	201	69	78	55
STM4182	Chromosome	4400854	4401783	+	930	metA	11	30	24	14	13	58	66	20	32	11
STM4183	Chromosome	4402052	4403653	+	1602	aceB	12	75	122	20	11	357	133	9	32	79
STM4184	Chromosome	4403685	4404989	+	1305	aceA	12	121	154	30	17	502	162	23	35	80
STM4185	Chromosome	4405091	4406842	+	1752	aceK	7	36	49	21	7	124	85	11	30	31
STM4186	Chromosome	4406806	4407213	-	408	NA	1	5	2	3	3	23	9	7	6	7
STM4187	Chromosome	4407224	4408048	-	825	iclR	9	33	40	15	5	122	92	38	50	40
STM4188	Chromosome	4408265	4412035	+	3771	metH	16	63	121	62	42	124	177	101	210	43
STM4189	Chromosome	4412302	4413933	+	1632	yjbB	32	119	97	69	64	224	306	123	114	77
STM4190	Chromosome	4414009	4414698	-	690	pepE	61	239	217	153	97	260	633	248	327	75
STM4191	Chromosome	4414770	4414871	+	102	NA	3	3	0	2	0	2	1	1	3	1
STM4192	Chromosome	4414906	4415445	+	540	NA	20	39	38	37	26	60	107	56	79	10
STM4193	Chromosome	4415492	4416361	+	870	yjbC	14	58	93	48	29	101	174	103	153	36
STM4194	Chromosome	4416358	4416630	-	273	yjbD	15	41	44	29	24	74	91	39	67	23
STM4195	Chromosome	4416728	4417669	-	942	NA	11	35	33	15	15	57	96	39	37	14
STM4196	Chromosome	4417931	4418659	-	729	NA	1	3	9	7	3	13	14	22	19	0
STM4197	Chromosome	4418856	4419146	-	291	NA	1	1	2	2	0	1	1	2	0	0
STM4198	Chromosome	4419395	4419850	-	456	NA	1	4	5	1	1	10	7	3	3	2
STM4199	Chromosome	4419847	4420452	-	606	NA	0	2	3	2	0	11	5	5	2	1
STM4200	Chromosome	4420457	4422202	-	1746	NA	4	5	6	3	0	12	7	10	6	2
STM4201	Chromosome	4422205	4422837	-	633	NA	0	1	2	0	0	3	0	0	0	0
STM4202	Chromosome	4422830	4423945	-	1116	NA	0	2	5	6	2	7	8	5	3	1
STM4203	Chromosome	4423936	4424295	-	360	NA	0	0	0	0	0	1	1	0	1	0
STM4204	Chromosome	4424459	4426006	-	1548	NA	4	7	7	4	8	28	22	13	15	9
STM4205	Chromosome	4426006	4426935	-	930	NA	3	6	8	4	4	13	14	6	10	2
STM4206	Chromosome	4426932	4427294	-	363	NA	1	6	5	4	2	12	17	8	2	3
STM4207	Chromosome	4427622	4428344	-	723	NA	3	5	8	5	1	16	30	10	11	0
STM4208	Chromosome	4428354	4429397	-	1044	NA	6	13	6	10	3	26	22	8	2	5
STM4209	Chromosome	4429385	4429594	-	210	NA	0	0	0	2	0	0	0	0	1	0
STM4210	Chromosome	4429594	4430547	-	954	NA	0	10	5	0	1	4	12	5	1	4
STM4211	Chromosome	4430547	4432901	-	2355	NA	1	8	10	6	4	21	27	8	15	2
STM4212	Chromosome	4433455	4433979	-	525	NA	2	1	2	2	0	7	7	0	4	0
STM4213	Chromosome	4433979	4435406	-	1428	NA	2	11	15	8	7	28	29	12	13	1
STM4214	Chromosome	4435396	4435593	-	198	NA	0	0	0	0	0	1	0	0	0	0
STM4215	Chromosome	4435590	4436045	-	456	NA	0	0	0	1	0	2	1	0	3	1
STM4216	Chromosome	4436205	4436519	-	315	NA	1	0	1	0	0	0	3	0	0	0
STM4217	Chromosome	4436532	4437137	-	606	NA	0	1	2	0	0	6	3	1	2	2
STM4218	Chromosome	4437140	4437427	-	288	NA	0	0	0	0	0	0	2	0	1	1
STM4219	Chromosome	4438147	4438350	+	204	NA	13	14	13	6	8	42	57	16	18	17
STM4220	Chromosome	4438483	4439832	-	1350	lysC	10	51	82	45	32	85	117	39	108	26
STM4221	Chromosome	4440177	4441826	+	1650	pgi	83	244	369	234	144	424	623	329	564	139
STM4222	Chromosome	4442267	4442512	+	246	yjbE	9	40	34	16	9	62	52	13	16	34
STM4223	Chromosome	4442546	4443214	+	669	yjbF	0	1	2	0	0	2	2	3	5	0
STM4224	Chromosome	4443211	4443948	+	738	yjbG	0	0	1	2	0	2	2	2	2	1
STM4225	Chromosome	4443948	4446044	+	2097	yjbH	8	45	36	25	20	63	86	28	61	15
STM4226	Chromosome	4446187	4446597	+	411	yjbA	4	15	21	6	9	25	31	24	20	7
STM4227	Chromosome	4446763	4447653	-	891	malG	11	93	152	104	65	109	151	232	177	62
STM4228	Chromosome	4447668	4449212	-	1545	malF	10	95	249	155	84	111	156	310	288	75
STM4229	Chromosome	4449344	4450543	-	1200	malE	66	452	1065	512	275	569	607	1108	1059	298
STM4230	Chromosome	4450896	4452005	+	1110	malK	32	251	693	306	190	248	316	631	754	164
STM4231	Chromosome	4452094	4453452	+	1359	lamB	154	678	1828	985	449	833	1113	1864	2088	320
STM4232	Chromosome	4453616	4454533	+	918	malM	36	175	467	217	132	265	359	564	709	134
STM4233	Chromosome	4454714	4455211	+	498	ubiC	52	117	139	43	27	282	237	84	94	137
STM4234	Chromosome	4455225	4456097	+	873	ubiA	19	57	64	35	23	126	118	57	64	33
STM4235	Chromosome	4456196	4458616	-	2421	plsB	81	291	435	263	158	568	981	478	668	163
STM4236	Chromosome	4458787	4459155	+	369	dgkA	24	32	38	28	24	74	142	38	68	15
STM4237	Chromosome	4459264	4459872	+	609	lexA	47	159	208	156	99	463	923	362	279	117
STM4238	Chromosome	4460051	4461376	+	1326	dinF	13	66	56	42	25	85	217	121	112	20
STM4239	Chromosome	4461373	4461486	+	114	NA	1	0	1	0	0	1	3	4	0	1
STM4240	Chromosome	4461505	4461717	+	213	yjbJ	126	184	141	43	66	534	519	157	98	209
STM4241	Chromosome	4461816	4462331	-	516	zur	34	110	76	50	54	132	302	98	150	44
STM4242	Chromosome	4462578	4463888	+	1311	NA	7	23	22	10	17	57	76	28	25	12
STM4243	Chromosome	4463976	4464974	+	999	yjbN	27	157	147	85	63	236	412	139	193	83
STM4244	Chromosome	4465142	4465384	+	243	yjbO	10	29	36	15	10	116	116	38	19	30
STM4245	Chromosome	4465559	4466542	-	984	qor	36	103	71	45	43	143	221	74	114	50
STM4246	Chromosome	4466607	4468022	+	1416	dnaB	9	64	109	50	45	99	137	130	179	25
STM4247	Chromosome	4468054	4469133	+	1080	alr	5	31	74	34	24	66	104	67	119	18
STM4248	Chromosome	4469319	4470512	+	1194	tyrB	11	56	59	45	15	75	83	48	75	26
STM4249	Chromosome	4470699	4471412	+	714	aphA	53	91	167	63	63	186	278	105	216	57
STM4250	Chromosome	4471541	4471957	+	417	yjbQ	23	104	116	36	40	206	238	84	124	45
STM4251	Chromosome	4471960	4472316	+	357	yjbR	23	49	40	21	14	70	101	48	51	14
STM4252	Chromosome	4472317	4472655	-	339	NA	4	7	9	5	7	16	26	13	12	3
STM4253	Chromosome	4472642	4473097	-	456	NA	2	11	3	4	3	11	16	17	3	3
STM4254	Chromosome	4473229	4476054	-	2826	uvrA	25	125	210	113	60	181	371	231	317	54
STM4255	Chromosome	4476019	4476135	+	117	NA	0	0	0	1	1	0	3	4	3	0
STM4256	Chromosome	4476302	4476832	+	531	ssb	97	192	261	199	119	519	826	312	415	138
STM4257	Chromosome	4477873	4478505	+	633	NA	4	5	13	1	2	17	7	8	5	0
STM4258	Chromosome	4478502	4479890	+	1389	NA	5	9	29	1	4	42	12	14	14	3
STM4259	Chromosome	4479880	4481199	+	1320	NA	3	6	34	1	4	21	11	9	9	3
STM4260	Chromosome	4481196	4482473	+	1278	NA	9	14	41	4	8	35	16	22	29	4
STM4261	Chromosome	4482490	4499169	+	16680	NA	120	599	1152	298	202	950	1145	696	963	221
STM4262	Chromosome	4499209	4501275	+	2067	NA	9	18	36	7	11	61	57	34	31	11
STM4263	Chromosome	4501553	4501834	-	282	yjcB	8	22	33	18	9	72	49	35	30	9
STM4264	Chromosome	4502397	4503998	+	1602	yjcC	2	7	16	4	2	17	28	13	10	7
STM4265	Chromosome	4503986	4504309	-	324	soxS	2	19	55	31	3	59	25	21	11	19
STM4266	Chromosome	4504396	4504854	+	459	soxR	7	9	16	16	13	44	65	25	22	9
STM4267	Chromosome	4505147	4505815	+	669	NA	30	100	61	24	36	296	295	55	31	107
STM4268	Chromosome	4506162	4507511	+	1350	yjcD	11	54	83	24	27	93	116	54	53	39
STM4269	Chromosome	4507661	4509307	+	1647	yjcE	13	75	72	34	21	95	101	50	62	32
STM4270	Chromosome	4509402	4510289	-	888	NA	19	57	75	37	28	133	136	58	74	49
STM4271	Chromosome	4510393	4510803	+	411	NA	1	5	10	12	3	14	33	23	12	4
STM4272	Chromosome	4510796	4511485	+	690	NA	3	5	11	15	2	8	30	19	12	8
STM4273	Chromosome	4511524	4513173	-	1650	yjcG	3	14	25	14	9	69	56	28	17	20
STM4274	Chromosome	4513170	4513484	-	315	yjcH	0	4	8	0	2	10	8	3	0	4
STM4275	Chromosome	4513730	4515688	-	1959	acs	26	125	168	36	26	296	283	56	95	117
STM4276	Chromosome	4515875	4516021	+	147	NA	13	12	3	6	9	45	25	7	5	4
STM4277	Chromosome	4516120	4517556	+	1437	nrfA	241	960	1047	466	393	1043	2984	919	1619	410
STM4278	Chromosome	4517581	4518234	+	654	nrfB	46	300	286	113	105	230	836	314	457	138
STM4279	Chromosome	4518231	4518902	+	672	nrfC	31	245	267	98	99	159	585	251	357	91
STM4280	Chromosome	4518899	4519855	+	957	nrfD	20	148	147	47	50	129	400	147	206	59
STM4281	Chromosome	4519848	4522070	+	2223	nrfE	12	133	133	43	43	81	279	161	184	59
STM4282	Chromosome	4522067	4522687	+	621	nrfG	1	19	26	10	14	31	58	35	44	14
STM4283	Chromosome	4523032	4524342	+	1311	gltP	58	230	210	74	77	391	501	150	189	160
STM4284	Chromosome	4524500	4525189	-	690	yjcO	8	27	20	22	10	45	67	38	60	11
STM4285	Chromosome	4525366	4527513	-	2148	fdhF	63	195	247	155	84	345	548	255	399	84
STM4286	Chromosome	4527868	4528776	-	909	lpxO	3	20	13	5	7	38	45	18	7	11
STM4287	Chromosome	4529034	4529498	-	465	phnO	7	11	15	10	9	33	36	17	9	22
STM4288	Chromosome	4529620	4530063	-	444	phnB	7	22	22	16	9	45	72	30	14	19
STM4289	Chromosome	4530183	4530518	-	336	phnA	4	17	64	32	6	40	37	52	45	13
STM4290	Chromosome	4530986	4532488	+	1503	proP	49	157	151	61	79	370	314	115	89	146
STM4291	Chromosome	4532655	4533725	-	1071	basS	12	41	41	6	10	90	106	42	30	34
STM4292	Chromosome	4533735	4534403	-	669	basR	11	36	36	7	12	93	94	24	32	25
STM4293	Chromosome	4534400	4536043	-	1644	yjdB	15	29	31	21	13	109	83	34	26	42
STM4294	Chromosome	4536177	4537514	-	1338	yjdE	2	25	111	35	18	74	85	163	64	14
STM4295	Chromosome	4537654	4538415	-	762	adiY	13	15	185	38	14	123	77	276	159	8
STM4296	Chromosome	4538713	4540983	-	2271	adi	15	34	118	40	9	53	60	151	75	15
STM4297	Chromosome	4541213	4542145	-	933	melR	44	129	135	69	58	194	297	107	145	59
STM4298	Chromosome	4542414	4543769	+	1356	melA	505	1269	1424	2016	1689	2192	6125	3679	10949	355
STM4299	Chromosome	4543853	4545283	+	1431	melB	218	514	420	750	680	883	2666	1484	3707	122
STM4300	Chromosome	4545381	4547027	-	1647	fumB	56	186	718	357	222	227	695	872	1212	58
STM4301	Chromosome	4547123	4548463	-	1341	dcuB	19	96	461	294	131	179	357	707	658	37
STM4302	Chromosome	4548610	4548876	-	267	NA	7	14	78	47	27	27	69	111	96	8
STM4303	Chromosome	4549193	4549912	-	720	dcuR	10	28	50	28	19	79	98	48	67	24
STM4304	Chromosome	4549909	4551540	-	1632	dcuS	21	79	94	55	37	127	252	99	133	34
STM4305	Chromosome	4551974	4554325	+	2352	NA	156	534	588	205	195	792	1530	400	782	134
STM4306	Chromosome	4554339	4554965	+	627	NA	43	118	133	52	48	190	377	112	140	31
STM4307	Chromosome	4554958	4555731	+	774	NA	20	148	123	54	35	166	425	86	140	38
STM4308	Chromosome	4555747	4556400	+	654	NA	79	256	241	60	77	357	665	139	204	80
STM4309	Chromosome	4556484	4557884	-	1401	NA	10	42	24	12	13	29	82	26	38	8
STM4310	Chromosome	4558188	4559093	+	906	NA	7	10	11	8	1	36	20	10	5	11
STM4311	Chromosome	4559432	4559890	+	459	tnpA_6	20	79	72	48	41	159	231	111	101	50
STM4312	Chromosome	4560099	4560368	-	270	NA	1	2	2	0	0	2	1	4	1	0
STM4313	Chromosome	4560376	4560591	-	216	NA	1	1	1	0	0	2	1	1	0	0
STM4314	Chromosome	4560614	4560901	-	288	NA	0	0	1	0	0	0	0	0	0	0
STM4315	Chromosome	4560898	4561773	-	876	NA	4	9	12	0	2	10	8	6	5	1
STM4316	Chromosome	4562038	4562259	-	222	NA	1	1	3	3	3	14	9	2	5	3
STM4317	Chromosome	4562576	4562869	+	294	NA	6	14	25	11	3	30	35	16	20	7
STM4318	Chromosome	4562866	4563357	+	492	NA	3	13	25	9	6	34	33	19	22	6
STM4319	Chromosome	4563605	4564357	-	753	phoN	10	40	122	7	5	133	25	20	11	47
STM4320	Chromosome	4566015	4566347	+	333	NA	3	17	9	10	10	27	57	35	34	10
pheR	Chromosome	4566593	4566665	-	73	NA	0	2	0	5	1	4	1	7	5	1
STM4322	Chromosome	4566786	4567361	-	576	yjdC	7	36	62	18	15	82	67	34	27	24
STM4323	Chromosome	4567398	4569101	-	1704	dsbD	9	44	53	29	22	41	77	67	63	25
STM4324	Chromosome	4569077	4569424	-	348	cutA	4	14	16	8	7	14	34	27	24	8
STM4325	Chromosome	4569545	4570846	-	1302	dcuA	423	1422	1954	730	853	1931	3393	1905	2474	429
STM4326	Chromosome	4570961	4572397	-	1437	aspA	3977	13391	17011	7565	6094	19857	41692	17620	32237	3972
STM4327	Chromosome	4572699	4573214	+	516	fxsA	62	76	75	55	38	165	245	116	86	36
STM4328	Chromosome	4573273	4574514	-	1242	yjeH	12	36	25	18	18	71	91	45	40	22
STM4329	Chromosome	4574790	4575083	+	294	mopB	162	331	953	386	162	1390	1399	765	928	202
STM4330	Chromosome	4575127	4576773	+	1647	mopA	600	2535	6644	2243	781	7305	7306	3710	4844	1125
STM4331	Chromosome	4576999	4577370	+	372	yjeI	88	224	247	122	89	367	554	135	252	127
STM4332	Chromosome	4577418	4578275	-	858	yjeJ	19	37	20	29	19	70	69	48	32	25
